'1. Block','2. Trial','3. Stimulus','4. Offset','5. fliplr','6. Order','7. Ident Resp','8. Discrim Resp','9. Ident Correct','10. Discrim Correct','11. Ident RT','12. Discrim RT',13. Question Condition',14. Participant ID'
1,183,0.25,0.25,2,1,2,1,1,1,0.543251994,0.703194484,1,S04
1,184,-0.5,0.5,2,2,1,2,1,1,2.786828014,2.962768044,1,S04
1,185,-1,1,1,2,2,1,0,0,0.931637183,1.083595845,1,S04
1,186,-0.25,0.25,1,1,2,1,0,1,0.99091444,1.254884251,1,S04
1,187,0.5,0.5,2,1,2,1,1,1,0.585589614,0.729553884,1,S04
1,188,-8,8,1,2,1,2,1,1,0.245791701,0.501672639,1,S04
1,189,1,1,1,1,1,2,0,0,0.561410228,0.809384614,1,S04
1,190,-2,2,1,2,1,2,1,1,1.05123401,1.235191373,1,S04
1,191,-0.25,0.25,2,2,1,2,1,1,1.237420591,1.405458294,1,S04
1,192,-0.25,0.25,1,1,1,2,1,0,1.40713149,1.575176739,1,S04
2,1,2,2,2,2,2,2,1,1,0.759487276,1.543471746,1,S04
2,2,0.25,0.25,1,2,2,1,1,0,1.588169589,1.716033387,1,S04
2,3,-8,8,1,2,1,2,1,1,0.46806534,0.707998847,1,S04
2,4,-0.25,0.25,2,1,1,2,1,0,1.367605671,1.559574633,1,S04
2,5,-1,1,2,2,1,1,1,0,0.424512442,0.592444495,1,S04
2,6,8,8,2,1,2,1,1,1,5.189952299,5.341882587,1,S04
2,7,8,8,2,2,2,2,1,1,0.310311618,0.550287083,1,S04
2,8,-1,1,2,1,2,2,0,0,0.53095251,0.666855978,1,S04
2,9,0.5,0.5,2,2,2,1,1,0,0.321783409,0.649860498,1,S04
2,10,-0.5,0.5,1,2,2,1,0,0,3.73624395,3.865048335,1,S04
2,11,4,4,1,1,2,1,1,1,0.335304811,0.463225961,1,S04
2,12,4,4,2,2,2,2,1,1,0.342396952,0.518211107,1,S04
2,13,8,8,1,2,2,2,1,1,0.614689879,1.142223807,1,S04
2,14,4,4,1,2,2,2,1,1,0.166521822,0.326521665,1,S04
2,15,-2,2,2,2,1,2,1,1,0.738637076,0.970660408,1,S04
2,16,1,1,2,2,2,1,1,0,0.407829082,0.623690363,1,S04
2,17,-4,4,2,2,1,2,1,1,0.541904804,0.73425471,1,S04
2,18,1,1,1,1,2,1,1,1,0.478140134,0.718075754,1,S04
2,19,1,1,2,1,2,1,1,1,0.566033175,0.782158883,1,S04
2,20,-0.25,0.25,1,2,2,2,0,1,3.479388013,3.631279663,1,S04
2,21,0.25,0.25,1,1,2,1,1,1,0.289586689,0.585607122,1,S04
2,22,-8,8,2,2,1,2,1,1,0.834903945,1.002944063,1,S04
2,23,-0.25,0.25,2,2,2,2,0,1,0.608532289,0.776442307,1,S04
2,24,2,2,2,1,1,2,0,0,1.021650773,1.17348024,1,S04
2,25,-4,4,1,1,1,1,1,1,0.339175529,0.675088838,1,S04
2,26,-8,8,1,1,1,1,1,1,0.661773906,0.853812899,1,S04
2,27,-2,2,2,2,2,2,0,1,1.352567435,1.625186972,1,S04
2,28,1,1,2,1,1,1,0,1,2.406624067,2.590543698,1,S04
2,29,4,4,1,1,2,1,1,1,0.448349521,0.623834349,1,S04
2,30,-8,8,2,1,1,1,1,1,0.534039304,0.693816376,1,S04
2,31,-0.5,0.5,1,1,2,1,0,1,0.445856178,0.9252858,1,S04
2,32,-1,1,1,1,1,1,1,1,0.545604972,0.705510938,1,S04
2,33,-2,2,2,2,2,1,0,0,0.765120238,0.981090187,1,S04
2,34,8,8,1,2,2,2,1,1,1.734481103,1.91045977,1,S04
2,35,-4,4,2,1,1,1,1,1,0.294318909,0.438392149,1,S04
2,36,-0.25,0.25,1,1,2,2,0,0,0.860849196,1.044795692,1,S04
2,37,-0.5,0.5,2,2,2,2,0,1,0.931229977,1.035256997,1,S04
2,38,-0.5,0.5,1,2,2,1,0,0,0.341519754,0.469517576,1,S04
2,39,0.5,0.5,2,1,2,1,1,1,0.900504813,1.060582233,1,S04
2,40,8,8,2,2,2,2,1,1,0.215725794,0.43134257,1,S04
2,41,-8,8,1,2,1,2,1,1,1.793559133,1.96944996,1,S04
2,42,-1,1,2,1,1,1,1,1,0.326838615,0.478598656,1,S04
2,43,0.25,0.25,2,2,2,1,1,0,1.145855152,1.305835676,1,S04
2,44,-1,1,1,2,1,2,1,1,1.133394476,1.253405452,1,S04
2,45,-4,4,1,1,1,1,1,1,0.424166513,0.664164919,1,S04
2,46,0.5,0.5,1,1,1,1,0,1,1.183108285,1.311674203,1,S04
2,47,8,8,2,2,2,2,1,1,0.343078546,0.543090198,1,S04
2,48,8,8,1,1,2,1,1,1,0.703971767,0.88802512,1,S04
2,49,0.25,0.25,1,1,2,1,1,1,1.486935958,1.686896898,1,S04
2,50,0.5,0.5,1,2,2,2,1,1,1.942399307,2.11038509,1,S04
2,51,0.25,0.25,1,1,2,1,1,1,1.062324856,1.222096495,1,S04
2,52,8,8,2,1,2,1,1,1,0.332256655,0.484247918,1,S04
2,53,8,8,1,1,2,1,1,1,0.335810724,0.511401203,1,S04
2,54,4,4,1,2,2,2,1,1,3.279230564,3.815212878,1,S04
2,55,-0.5,0.5,2,1,2,2,0,0,0.509292125,1.069224412,1,S04
2,56,-0.25,0.25,1,2,1,1,1,0,1.01288604,1.132562557,1,S04
2,57,-0.5,0.5,1,2,2,1,0,0,0.260539853,0.40457687,1,S04
2,58,8,8,1,1,2,1,1,1,0.350363876,0.518339396,1,S04
2,59,0.5,0.5,2,1,2,2,1,0,0.718375498,0.958357303,1,S04
2,60,0.25,0.25,2,1,2,1,1,1,0.423208719,2.167172929,1,S04
2,61,-0.25,0.25,1,1,2,1,0,1,0.263936654,0.471911909,1,S04
2,62,-0.5,0.5,1,1,2,1,0,1,1.159004364,1.302906753,1,S04
2,63,1,1,1,1,2,1,1,1,0.291067602,0.442522163,1,S04
2,64,8,8,2,1,2,1,1,1,1.929092223,2.345002284,1,S04
2,65,4,4,2,1,2,1,1,1,0.22963297,0.397713235,1,S04
2,66,2,2,2,1,2,1,1,1,0.331384589,0.499195899,1,S04
2,67,0.25,0.25,2,2,2,1,1,0,0.278907275,0.446874343,1,S04
2,68,0.25,0.25,1,2,2,1,1,0,0.597392542,0.781419332,1,S04
2,69,-0.25,0.25,2,1,2,1,0,1,0.550802958,0.694784433,1,S04
2,70,2,2,1,2,2,2,1,1,0.374149941,0.598519074,1,S04
2,71,4,4,1,1,2,1,1,1,0.747737173,0.916406362,1,S04
2,72,0.5,0.5,1,2,2,1,1,0,0.899661423,1.067703956,1,S04
2,73,0.25,0.25,2,2,1,1,0,0,1.906675081,2.090622785,1,S04
2,74,4,4,2,1,2,1,1,1,0.290046418,0.505962939,1,S04
2,75,0.5,0.5,2,1,2,1,1,1,1.02968652,1.205757555,1,S04
2,76,1,1,1,1,2,1,1,1,2.472272327,2.655441541,1,S04
2,77,2,2,2,2,2,1,1,0,0.394842873,0.530217185,1,S04
2,78,-4,4,2,2,1,2,1,1,0.230400594,0.454345315,1,S04
2,79,2,2,1,1,2,1,1,1,0.313054295,0.473137451,1,S04
2,80,-4,4,1,1,1,1,1,1,0.240029846,0.376113524,1,S04
2,81,-8,8,2,1,1,1,1,1,0.573099356,0.845145364,1,S04
2,82,-0.5,0.5,2,2,1,1,1,0,0.36428856,0.53968585,1,S04
2,83,-2,2,1,1,1,1,1,1,0.372035128,0.516036224,1,S04
2,84,4,4,2,1,2,1,1,1,2.035898444,2.171846587,1,S04
2,85,-2,2,1,1,1,1,1,1,1.408936899,1.561568704,1,S04
2,86,-0.25,0.25,2,1,2,1,0,1,0.577903116,0.73776833,1,S04
2,87,-4,4,2,1,1,1,1,1,0.410138292,0.570164094,1,S04
2,88,0.25,0.25,1,1,2,1,1,1,0.287339059,0.455437435,1,S04
2,89,-1,1,1,1,1,1,1,1,1.122072105,1.265959099,1,S04
2,90,4,4,2,1,2,2,1,0,0.313035278,0.529044469,1,S04
2,91,1,1,2,2,2,2,1,1,0.333819371,0.693130556,1,S04
2,92,8,8,1,1,2,2,1,0,0.204579104,0.820599826,1,S04
2,93,-2,2,1,2,1,1,1,0,0.890635886,1.066614855,1,S04
2,94,1,1,2,1,2,1,1,1,0.369633248,0.601464901,1,S04
2,95,-1,1,1,2,2,1,0,0,4.527038626,4.663120492,1,S04
2,96,-1,1,2,2,2,1,0,0,1.734074501,1.885977018,1,S04
2,97,-2,2,2,1,1,1,1,1,1.269464872,1.40553406,1,S04
2,98,1,1,1,1,1,1,0,1,0.215587543,0.367224425,1,S04
2,99,-8,8,2,2,1,2,1,1,0.560005988,0.712096864,1,S04
2,100,-2,2,1,1,1,2,1,0,1.416569968,1.584010597,1,S04
2,101,-0.5,0.5,1,1,1,1,1,1,0.481323825,0.62604787,1,S04
2,102,-0.25,0.25,2,1,1,1,1,1,0.255280892,0.455203496,1,S04
2,103,-1,1,2,1,1,1,1,1,0.24196113,0.425973733,1,S04
2,104,-8,8,2,1,1,1,1,1,0.644251685,0.844194513,1,S04
2,105,-4,4,1,2,1,1,1,0,0.450788831,0.602796394,1,S04
2,106,0.25,0.25,2,1,2,1,1,1,0.252624547,0.412618956,1,S04
2,107,2,2,2,1,2,1,1,1,0.198392535,0.35036297,1,S04
2,108,-0.25,0.25,1,2,1,2,1,1,0.682963997,1.250988479,1,S04
2,109,0.5,0.5,1,1,2,1,1,1,0.333730625,0.485804899,1,S04
2,110,-1,1,1,1,2,1,0,1,0.869239324,1.037396563,1,S04
2,111,-4,4,2,2,2,1,0,0,0.535394946,0.687560079,1,S04
2,112,4,4,2,2,2,2,1,1,0.310851943,18.00657511,1,S04
2,113,0.25,0.25,2,1,2,1,1,1,1.200210623,1.392163284,1,S04
2,114,-2,2,1,2,1,1,1,0,1.029678973,1.189664629,1,S04
2,115,-8,8,2,1,1,1,1,1,0.16702532,0.302978293,1,S04
2,116,4,4,2,2,2,2,1,1,0.5146673,1.002773815,1,S04
2,117,-0.5,0.5,1,1,1,1,1,1,2.072175672,2.24022877,1,S04
2,118,-4,4,1,2,1,2,1,1,0.44676326,0.582702951,1,S04
2,119,2,2,2,2,2,2,1,1,1.192528652,1.400070742,1,S04
2,120,0.5,0.5,1,2,2,2,1,1,1.141569682,1.301623255,1,S04
2,121,-4,4,1,1,1,1,1,1,0.625191198,0.865246052,1,S04
2,122,1,1,2,2,2,2,1,1,0.512221651,1.824208833,1,S04
2,123,-8,8,2,2,1,2,1,1,0.486190371,1.318199757,1,S04
2,124,8,8,2,1,2,1,1,1,0.590263575,1.574067111,1,S04
2,125,2,2,2,1,2,1,1,1,0.739603624,0.931162059,1,S04
2,126,2,2,1,1,2,1,1,1,0.279399302,0.487260153,1,S04
2,127,-4,4,1,2,1,2,1,1,0.646766761,0.911311612,1,S04
2,128,4,4,1,1,2,1,1,1,0.470676709,0.710714055,1,S04
2,129,0.5,0.5,2,2,2,1,1,0,0.887054951,1.534598646,1,S04
2,130,-0.5,0.5,2,1,2,2,0,0,0.630915925,2.030835389,1,S04
2,131,-4,4,2,1,1,1,1,1,0.545267194,0.793119327,1,S04
2,132,0.5,0.5,2,2,1,1,0,0,1.174706083,1.318780229,1,S04
2,133,-0.25,0.25,1,1,2,1,0,1,0.438602544,0.646547613,1,S04
2,134,-2,2,2,1,1,1,1,1,0.477184152,0.717132751,1,S04
2,135,-1,1,1,2,2,1,0,0,0.317021607,0.469201531,1,S04
2,136,-1,1,2,1,2,1,0,1,0.748077366,0.891968888,1,S04
2,137,2,2,1,1,2,1,1,1,0.483506254,6.467386463,1,S04
2,138,1,1,2,1,2,1,1,1,0.226335479,0.362222949,1,S04
2,139,2,2,1,2,2,2,1,1,0.291747989,0.683155073,1,S04
2,140,1,1,2,2,2,1,1,0,4.310246115,4.454283133,1,S04
2,141,1,1,1,2,2,1,1,0,0.329450588,0.488923086,1,S04
2,142,-8,8,1,2,1,2,1,1,0.768400221,0.912435729,1,S04
2,143,-2,2,2,1,2,1,0,1,0.67234586,1.080358424,1,S04
2,144,8,8,2,2,2,2,1,1,0.595501707,0.795412538,1,S04
2,145,-0.5,0.5,2,1,1,2,1,0,1.193023699,1.545027217,1,S04
2,146,-2,2,2,2,1,2,1,1,0.58172282,1.557608334,1,S04
2,147,-0.25,0.25,1,2,1,2,1,1,0.622482028,0.79845345,1,S04
2,148,-8,8,1,1,1,1,1,1,1.108008868,1.34804229,1,S04
2,149,-4,4,1,2,1,2,1,1,1.280608845,19.82438089,1,S04
2,150,0.5,0.5,2,1,2,2,1,0,0.790073585,0.934068343,1,S04
2,151,0.5,0.5,1,1,1,2,0,0,1.902511259,2.054474752,1,S04
2,152,-2,2,1,1,1,1,1,1,0.665209648,0.793144683,1,S04
2,153,8,8,1,2,2,2,1,1,0.262754883,0.374717433,1,S04
2,154,-1,1,2,2,2,2,0,1,1.795794086,2.427885397,1,S04
2,155,0.5,0.5,2,2,2,1,1,0,0.494093904,0.598158656,1,S04
2,156,-0.5,0.5,1,2,2,1,0,0,0.691599233,0.803670754,1,S04
2,157,-4,4,2,1,1,1,1,1,0.253475181,0.341427688,1,S04
2,158,-2,2,1,2,2,1,0,0,1.861727903,2.03779592,1,S04
2,159,4,4,2,2,2,1,1,0,0.600023531,1.463996905,1,S04
2,160,-8,8,1,2,1,2,1,1,1.183041575,1.343238833,1,S04
2,161,-0.5,0.5,2,2,2,1,0,0,0.775441046,0.935366632,1,S04
2,162,1,1,1,2,2,1,1,0,1.511785166,1.639704203,1,S04
2,163,-8,8,2,2,1,2,1,1,1.054295146,1.294260348,1,S04
2,164,2,2,1,2,1,1,0,0,1.926235142,2.09364951,1,S04
2,165,1,1,1,2,2,1,1,0,0.725072508,0.917047809,1,S04
2,166,-0.25,0.25,2,2,2,1,0,0,0.996920195,1.292895047,1,S04
2,167,1,1,1,2,2,2,1,1,0.420433744,1.188315628,1,S04
2,168,0.25,0.25,2,1,2,1,1,1,0.501758367,0.741648406,1,S04
2,169,-0.25,0.25,2,2,2,1,0,0,0.606671942,0.870176591,1,S04
2,170,-0.5,0.5,2,2,2,1,0,0,0.261093459,0.445090064,1,S04
2,171,4,4,1,2,2,2,1,1,0.307605466,0.483482709,1,S04
2,172,-8,8,1,1,1,1,1,1,0.174822902,0.358760946,1,S04
2,173,8,8,1,2,2,2,1,1,0.583715381,0.799592358,1,S04
2,174,2,2,2,2,2,2,1,1,0.341152092,2.389183649,1,S04
2,175,-2,2,1,2,2,2,0,1,0.462401589,0.718349237,1,S04
2,176,2,2,1,1,2,1,1,1,0.214358983,0.534389157,1,S04
2,177,0.25,0.25,1,2,2,1,1,0,1.294868289,1.430763909,1,S04
2,178,2,2,1,2,2,1,1,0,0.69701365,1.0409292,1,S04
2,179,-0.25,0.25,1,1,2,1,0,1,0.583508307,0.735425615,1,S04
2,180,-0.5,0.5,2,1,2,1,0,1,3.559825779,3.703821743,1,S04
2,181,-0.25,0.25,2,2,2,1,0,0,0.579539787,0.73972165,1,S04
2,182,-2,2,2,1,1,1,1,1,0.419899758,0.587861997,1,S04
2,183,0.5,0.5,1,1,2,1,1,1,0.237323694,0.397116765,1,S04
2,184,0.25,0.25,1,2,2,2,1,1,1.290710505,1.466716641,1,S04
2,185,4,4,1,2,2,2,1,1,0.337703672,0.561707256,1,S04
2,186,-4,4,2,2,1,2,1,1,0.754681705,0.947040063,1,S04
2,187,-1,1,1,1,2,2,0,0,0.815180277,1.215188488,1,S04
2,188,-8,8,1,1,1,1,1,1,0.189130643,0.885161097,1,S04
2,189,0.5,0.5,1,2,1,1,0,0,1.068623716,1.196537319,1,S04
2,190,0.25,0.25,2,2,1,1,0,0,0.434148335,0.594239339,1,S04
2,191,-1,1,2,2,1,1,1,0,0.983747438,1.543608487,1,S04
2,192,-1,1,1,2,1,2,1,1,0.388378294,0.580288997,1,S04
3,1,-0.5,0.5,2,1,1,2,1,0,1.068883615,1.556823806,1,S04
3,2,-0.25,0.25,1,2,2,1,0,0,0.517686177,0.901631647,1,S04
3,3,0.5,0.5,1,1,2,1,1,1,0.337375252,0.489374061,1,S04
3,4,0.25,0.25,2,2,2,1,1,0,0.456908689,0.712843961,1,S04
3,5,-4,4,1,2,1,2,1,1,0.49674059,0.712652885,1,S04
3,6,8,8,2,2,2,2,1,1,0.425209732,0.624633667,1,S04
3,7,0.25,0.25,2,2,2,2,1,1,5.350528086,5.878554645,1,S04
3,8,0.5,0.5,1,2,2,1,1,0,0.985700758,1.145716901,1,S04
3,9,-0.5,0.5,1,2,2,1,0,0,0.902370292,1.062333912,1,S04
3,10,0.5,0.5,1,2,2,1,1,0,0.413747903,0.581381721,1,S04
3,11,4,4,2,2,2,2,1,1,0.598580653,0.774649274,1,S04
3,12,4,4,1,2,2,2,1,1,0.364417453,0.476117387,1,S04
3,13,0.25,0.25,2,2,1,1,0,0,0.590955734,0.814960223,1,S04
3,14,-4,4,2,1,1,1,1,1,0.356998099,0.588867786,1,S04
3,15,-1,1,1,1,1,1,1,1,1.13502028,1.254771055,1,S04
3,16,-8,8,1,1,1,1,1,1,0.345006208,0.496988415,1,S04
3,17,-1,1,1,1,2,1,0,1,0.884677521,1.084721774,1,S04
3,18,-0.5,0.5,2,1,2,2,0,0,1.952434557,2.247834371,1,S04
3,19,-0.25,0.25,1,1,2,1,0,1,0.262285494,0.414262872,1,S04
3,20,8,8,1,2,2,2,1,1,0.172415891,0.404380059,1,S04
3,21,0.5,0.5,2,2,2,1,1,0,0.278254961,1.214621901,1,S04
3,22,-8,8,1,2,1,2,1,1,0.564225955,0.732192721,1,S04
3,23,-2,2,1,1,1,2,1,0,0.812504311,0.996585134,1,S04
3,24,0.5,0.5,1,1,2,2,1,0,0.698185461,0.874048819,1,S04
3,25,0.25,0.25,2,1,2,2,1,0,0.237350861,0.989240036,1,S04
3,26,-0.25,0.25,2,1,2,2,0,0,0.38263123,0.486647685,1,S04
3,27,-1,1,2,2,1,1,1,0,1.390063866,1.638034931,1,S04
3,28,-2,2,1,1,1,1,1,1,0.356620777,0.548606341,1,S04
3,29,8,8,1,1,2,1,1,1,0.529695575,0.745107994,1,S04
3,30,1,1,1,1,2,1,1,1,0.942534539,1.10179634,1,S04
3,31,2,2,2,2,2,2,1,1,0.257373066,0.433385843,1,S04
3,32,-0.5,0.5,2,1,2,2,0,0,0.699773533,0.859734738,1,S04
3,33,0.5,0.5,1,2,2,2,1,1,0.263045873,0.438463387,1,S04
3,34,-4,4,2,2,1,2,1,1,2.932963545,3.084876325,1,S04
3,35,4,4,1,1,2,2,1,0,2.52434153,2.708274443,1,S04
3,36,4,4,2,1,2,1,1,1,0.972150075,1.172168066,1,S04
3,37,0.5,0.5,2,1,2,1,1,1,0.953232669,1.105254117,1,S04
3,38,-2,2,1,1,1,1,1,1,0.837762233,1.173354064,1,S04
3,39,-1,1,1,1,2,1,0,1,0.322619252,0.513957332,1,S04
3,40,-0.5,0.5,2,2,2,1,0,0,0.937991886,1.113948517,1,S04
3,41,0.25,0.25,1,1,2,1,1,1,0.305874012,0.489884502,1,S04
3,42,1,1,1,2,1,1,0,0,0.329360333,0.497254955,1,S04
3,43,4,4,1,2,2,2,1,1,0.245035247,0.396977005,1,S04
3,44,4,4,2,1,2,1,1,1,0.226505425,0.450476106,1,S04
3,45,-4,4,1,2,2,1,0,0,0.861267269,1.01324193,1,S04
3,46,2,2,1,1,2,1,1,1,0.255552564,0.431190132,1,S04
3,47,4,4,2,2,2,2,1,1,0.065306302,0.233385058,1,S04
3,48,-4,4,1,1,1,1,1,1,0.187601735,0.347591617,1,S04
3,49,1,1,1,2,2,2,1,1,2.784191289,2.936306918,1,S04
3,50,-1,1,2,2,2,1,0,0,1.096474593,1.248592033,1,S04
3,51,1,1,2,1,2,1,1,1,0.535141386,0.711080811,1,S04
3,52,-0.5,0.5,1,1,2,2,0,0,0.335113434,0.470966492,1,S04
3,53,4,4,1,2,2,2,1,1,0.206447299,0.342064909,1,S04
3,54,4,4,2,1,2,1,1,1,0.000705186,0.166369988,1,S04
3,55,-0.25,0.25,2,2,2,2,0,1,2.247313968,2.359217053,1,S04
3,56,-8,8,2,2,1,2,1,1,0.648028827,0.839995374,1,S04
3,57,0.25,0.25,2,2,1,2,0,1,0.574523822,0.774544529,1,S04
3,58,-1,1,1,2,1,1,1,0,1.899570262,2.875585575,1,S04
3,59,4,4,2,1,2,1,1,1,1.254711891,1.374698416,1,S04
3,60,-2,2,2,2,1,2,1,1,1.539866058,1.723830063,1,S04
3,61,-2,2,2,1,1,1,1,1,0.280003017,0.45639372,1,S04
3,62,0.25,0.25,1,1,2,1,1,1,0.266727025,0.402626267,1,S04
3,63,2,2,2,1,2,1,1,1,1.004538776,1.124489681,1,S04
3,64,-4,4,2,1,1,1,1,1,0.513362673,0.872626466,1,S04
3,65,1,1,1,1,2,1,1,1,0.183690568,0.367562204,1,S04
3,66,-4,4,2,1,1,1,1,1,0.316657567,0.500555767,1,S04
3,67,-0.25,0.25,1,2,1,2,1,1,2.152291356,2.320247256,1,S04
3,68,1,1,1,1,2,1,1,1,0.748425408,0.876466093,1,S04
3,69,-2,2,1,2,2,1,0,0,0.559714695,0.67960372,1,S04
3,70,-1,1,2,1,2,1,0,1,0.82689627,0.946814575,1,S04
3,71,-0.25,0.25,2,2,2,2,0,1,0.703437177,0.911406999,1,S04
3,72,-8,8,2,1,1,1,1,1,0.240017168,0.415330542,1,S04
3,73,-0.5,0.5,2,2,2,2,0,1,1.765473109,1.933437461,1,S04
3,74,-8,8,1,1,1,1,1,1,0.24573133,0.413773259,1,S04
3,75,0.25,0.25,1,2,2,1,1,0,0.215637651,0.399607693,1,S04
3,76,-8,8,1,1,1,1,1,1,0.277104582,0.461128354,1,S04
3,77,-2,2,1,2,2,1,0,0,0.639921238,0.7679743,1,S04
3,78,8,8,2,2,2,2,1,1,0.316921693,0.452957978,1,S04
3,79,8,8,2,2,2,2,1,1,0.295688134,0.479764127,1,S04
3,80,2,2,1,1,2,1,1,1,0.2269401,0.387851854,1,S04
3,81,8,8,1,1,2,1,1,1,0.020239287,0.364193475,1,S04
3,82,2,2,1,2,2,1,1,0,1.149094384,1.269061288,1,S04
3,83,2,2,1,2,2,1,1,0,0.380099551,0.491979393,1,S04
3,84,-0.5,0.5,2,2,2,1,0,0,0.31555941,0.451438126,1,S04
3,85,-1,1,1,1,2,1,0,1,0.342329034,0.462241302,1,S04
3,86,0.5,0.5,1,1,2,1,1,1,1.525165299,1.669205939,1,S04
3,87,8,8,2,2,2,2,1,1,0.172172895,0.276186332,1,S04
3,88,1,1,2,1,2,1,1,1,1.839580018,1.96730647,1,S04
3,89,-2,2,2,2,2,1,0,0,1.804419059,1.940967597,1,S04
3,90,0.5,0.5,2,1,2,1,1,1,0.380772693,0.508910879,1,S04
3,91,-0.5,0.5,1,2,2,2,0,1,0.244744558,0.388699772,1,S04
3,92,0.25,0.25,1,2,2,1,1,0,1.310084018,1.43011552,1,S04
3,93,-4,4,1,1,1,1,1,1,0.304895088,0.440270306,1,S04
3,94,1,1,2,2,2,2,1,1,0.606790572,0.838812093,1,S04
3,95,1,1,2,2,2,2,1,1,0.597382883,0.781396391,1,S04
3,96,-0.25,0.25,1,1,2,1,0,1,0.286578982,0.406649121,1,S04
3,97,8,8,1,2,2,2,1,1,0.392471783,0.584505644,1,S04
3,98,-4,4,2,2,2,1,0,0,1.0657935,1.170393144,1,S04
3,99,-0.5,0.5,1,2,2,1,0,0,0.758768251,0.926820142,1,S04
3,100,-0.5,0.5,1,1,2,2,0,0,0.21902902,0.355528959,1,S04
3,101,0.5,0.5,1,2,2,2,1,1,0.156389977,0.34777092,1,S04
3,102,-4,4,1,2,1,1,1,0,0.568385852,0.76854481,1,S04
3,103,0.5,0.5,2,1,2,1,1,1,0.557605919,0.749455043,1,S04
3,104,8,8,2,1,2,1,1,1,0.130055329,0.226684427,1,S04
3,105,0.5,0.5,2,2,1,2,0,1,1.277014628,1.396395024,1,S04
3,106,0.25,0.25,2,1,2,1,1,1,0.521967723,0.673958986,1,S04
3,107,4,4,1,1,2,1,1,1,0.221241031,0.349201423,1,S04
3,108,-0.25,0.25,1,2,1,1,1,0,1.657772182,1.793726664,1,S04
3,109,1,1,1,1,1,2,0,0,0.807372432,1.431335627,1,S04
3,110,2,2,2,2,1,2,0,1,0.881582879,1.089569302,1,S04
3,111,-0.25,0.25,2,2,2,1,0,0,0.809022083,0.993012953,1,S04
3,112,-1,1,2,1,2,2,0,0,0.982508313,1.134494143,1,S04
3,113,0.25,0.25,1,2,2,1,1,0,0.302937241,0.430865333,1,S04
3,114,-1,1,1,2,2,1,0,0,1.113160066,1.281154905,1,S04
3,115,-4,4,2,2,2,1,0,0,0.868372691,1.172392044,1,S04
3,116,-1,1,2,1,2,1,0,1,0.857514577,1.081437866,1,S04
3,117,-8,8,1,2,1,2,1,1,0.500639683,0.716655515,1,S04
3,118,1,1,2,1,2,2,1,0,1.028628509,1.228547491,1,S04
3,119,1,1,1,2,2,2,1,1,0.822797348,30.51824733,1,S04
3,120,8,8,2,1,2,1,1,1,0.621845712,0.813942058,1,S04
3,121,8,8,1,2,2,2,1,1,0.231806042,0.391758795,1,S04
3,122,-0.5,0.5,1,1,2,1,0,1,0.757335334,0.901291755,1,S04
3,123,1,1,2,2,2,1,1,0,0.672965875,0.79311329,1,S04
3,124,4,4,2,2,2,2,1,1,0.102464955,0.222431255,1,S04
3,125,0.5,0.5,2,2,1,2,0,1,0.477249957,0.612580198,1,S04
3,126,-8,8,2,1,1,1,1,1,0.190437082,0.286943022,1,S04
3,127,4,4,2,2,2,1,1,0,1.030036976,1.181707968,1,S04
3,128,0.5,0.5,1,1,2,1,1,1,0.391255297,0.519145959,1,S04
3,129,-2,2,1,2,2,1,0,0,0.159023079,0.24700215,1,S04
3,130,-8,8,1,1,1,1,1,1,0.189559884,0.261545038,1,S04
3,131,-0.5,0.5,1,1,1,1,1,1,1.47728135,1.572565069,1,S04
3,132,4,4,1,1,2,1,1,1,0.265589928,0.361596897,1,S04
3,133,-0.5,0.5,1,2,2,2,0,1,1.347013258,1.434362352,1,S04
3,134,-8,8,1,2,1,2,1,1,0.220627959,0.324711728,1,S04
3,135,0.25,0.25,1,1,2,1,1,1,1.224821966,1.368998744,1,S04
3,136,0.5,0.5,2,2,2,1,1,0,1.382598931,1.533949954,1,S04
3,137,1,1,2,1,2,1,1,1,0.374219368,0.510313309,1,S04
3,138,2,2,2,2,2,2,1,1,0.182277574,0.286348363,1,S04
3,139,-0.25,0.25,1,1,2,1,0,1,0.685689468,0.821635499,1,S04
3,140,-0.25,0.25,2,2,2,1,0,0,0.29967386,0.404543666,1,S04
3,141,1,1,1,2,2,1,1,0,0.733383247,0.861473437,1,S04
3,142,-4,4,1,1,1,1,1,1,0.572398141,0.780394828,1,S04
3,143,2,2,2,1,2,2,1,0,2.33368927,2.469694465,1,S04
3,144,2,2,1,1,2,1,1,1,0.844586928,1.788552224,1,S04
3,145,-0.5,0.5,2,2,2,1,0,0,0.589995827,0.710002878,1,S04
3,146,2,2,1,1,2,1,1,1,0.245919991,0.32658415,1,S04
3,147,8,8,2,1,2,1,1,1,0.450106935,0.554882259,1,S04
3,148,0.5,0.5,2,1,2,1,1,1,0.510745568,0.614653053,1,S04
3,149,-8,8,2,2,1,2,1,1,0.420630555,0.556682537,1,S04
3,150,-1,1,2,2,2,1,0,0,2.958040352,3.173563855,1,S04
3,151,-2,2,2,1,1,2,1,0,2.794538963,2.906505437,1,S04
3,152,-1,1,1,2,2,1,0,0,0.670888492,0.766622582,1,S04
3,153,-0.5,0.5,2,1,1,2,1,0,3.527098394,3.719033548,1,S04
3,154,0.25,0.25,2,1,1,1,0,1,0.334898511,0.494869074,1,S04
3,155,2,2,2,1,2,1,1,1,0.982306974,1.118303113,1,S04
